Particle ID,FWS Total,SWS Total,FL Yellow Total,FL Orange Total,FL Red Total,FL Green Total
35969,1.157E+04,6.855E+04,97.76,118.8,45.41,25.26
35993,3.257E+04,5479,488.8,402.1,5036,259
36023,1.28E+04,6.846E+04,70.17,114.4,55.97,14.08
36031,1.371E+04,1620,105.4,210.8,3044,175.5
36062,1.346E+04,3375,948.7,705.3,8699,394.8
36102,2.192E+04,3687,1158,692.7,8760,465.6
36194,1.93E+04,3160,163.4,1763,2.519E+04,179.6
36199,3.605E+04,1.147E+04,112.4,752.4,6802,109.8
36203,1.388E+04,3040,114.4,897.1,1.139E+04,110.6
36226,6.844E+04,1.352E+04,192.7,1774,2.848E+04,244.4
36283,3.045E+04,1.798E+04,244.2,2926,3.868E+04,221.9
36315,3.26E+04,5550,1485,852.4,1.281E+04,541.6
36328,9872,3617,75.44,184.1,3459,117.8
36408,1.411E+04,1335,156,816.1,1.574E+04,196.7
36444,2.087E+04,4459,1089,853.2,1.21E+04,500.2
36473,8388,5679,1283,746.3,9777,432
36485,5.909E+04,8770,242.2,1619,2.461E+04,255
36599,3.063E+04,3314,62.05,83.56,158.7,73.4
36620,1.487E+04,3940,2125,866,1.122E+04,610.6
36638,1.306E+04,1809,89.13,225.7,4342,163.8
36643,2.849E+04,4803,1081,725.7,1.011E+04,412.1
36743,1.261E+04,2173,114.7,580.9,7871,130.1
36754,2.592E+04,4566,1683,1031,1.496E+04,550.2
36756,3.986E+04,2.393E+04,3887,2789,4.362E+04,1138
36787,2.293E+04,2412,1863,752.5,9518,546.7
36806,2.459E+04,6425,931.4,601.9,9409,306.3
36905,2.854E+04,4340,779.4,495.1,5941,326.5
36991,2.876E+04,3972,854.7,580.4,8155,364.9
37037,2.044E+04,4574,1032,644.5,7797,359.4
37093,4.539E+04,6317,182.6,1303,1.996E+04,241.3
37108,8633,1559,86.77,441.4,5108,134.9
37207,3.546E+04,5599,996.4,717,1.044E+04,438.1
37242,3.269E+04,7765,194.6,2464,3.463E+04,402.2
37256,3.018E+04,7682,1293,996.1,1.491E+04,471
37273,3.726E+04,7972,2651,2507,5678,2259
37287,1.455E+04,2382,984.9,651.3,9379,377.9
37323,1.487E+04,5477,117.2,291.4,5017,126.9
37349,2.731E+04,4867,1347,767.1,1.05E+04,468.8
37364,3.424E+04,5007,1413,960.2,1.42E+04,518.7
37384,2.406E+04,5678,966.5,658.1,9627,408.9
37507,3.003E+04,4582,1482,803.6,1.036E+04,581.8
37575,9786,1146,84.29,217.8,4070,160.9
37630,2.437E+04,4960,259.6,222.6,2359,156
37640,1.461E+04,2007,413.9,302.4,4182,228
37664,1.599E+04,2584,227.8,1110,1.756E+04,214.4
37683,2.277E+04,3495,1277,631.6,8541,396.5
37716,3.415E+04,5817,1556,814.1,1.117E+04,575.2
37722,1.218E+04,2026,848.2,605.4,8585,327
37730,1.401E+04,1187,132.4,927.6,1.325E+04,180.5
37755,3.527E+04,8618,1488,930.3,1.198E+04,541.9
37796,2.775E+04,7184,2263,1286,1.788E+04,673.9
37805,8347,2450,95.68,183.7,3678,186.3
37885,2.962E+04,5.546E+04,96.13,232.1,2700,78.69
37916,2.173E+04,4122,202.7,1832,2.879E+04,176.9
37964,1.145E+04,1010,92.61,519,7782,143.7
38046,2.156E+04,6279,1536,984.5,1.376E+04,589
38070,3.177E+04,5082,1098,1101,1.587E+04,576.4
38180,2.233E+04,3287,40.85,66.04,111.9,69.05
38222,3.323E+04,7356,1937,1080,1.522E+04,584
38245,1.487E+04,5385,123.6,778.9,1.128E+04,170.1
38272,3.32E+04,7244,2022,1216,1.698E+04,624.4
38289,1.566E+04,2079,55.57,71.72,632,82.57
38319,2.994E+04,7967,1546,1058,1.529E+04,525.5
38339,2.493E+04,4899,1340,724.2,1.008E+04,506.1
38358,1.427E+04,1401,125.2,1242,2.059E+04,235.4
38359,6.711E+04,6.876E+04,373.1,4183,5.897E+04,334.2
38369,2.839E+04,8167,1250,796.2,1.15E+04,472.9
38384,2.869E+04,4442,1446,827.1,1.191E+04,452.9
38454,1.869E+04,4859,65.11,408.1,5058,130.3
38503,1.771E+04,3221,20.66,35.04,206.8,29.35
38572,3.735E+04,4733,905.5,555.1,7356,358.1
38582,2.205E+04,3386,1706,771.9,9356,499.6
38589,3.066E+04,6724,2117,1262,1.81E+04,632.2
38607,2.347E+04,3066,873.5,642,9107,342.2
38665,1.401E+04,2552,84.04,579.1,6978,202.8
38738,2.529E+04,4701,1364,733.2,9587,458
38758,2.365E+04,3222,836.6,541.2,8171,320
38778,2.241E+04,3415,1328,761.1,9699,436.4
38781,2.759E+04,5202,1139,719.5,1.014E+04,455.4
38786,5.084E+04,6223,223.9,1507,2.128E+04,289.8
38907,2.667E+04,4378,1408,1074,1.642E+04,479.1
38964,4.525E+04,2.103E+04,7431,3343,4.792E+04,1748
39029,5.23E+04,5.772E+04,85.71,123.3,229.4,129.1
39118,2.417E+04,1.994E+04,5545,2872,4.215E+04,1525
39127,1.293E+04,2638,153.9,732.8,7878,176.8
39151,2.734E+04,6329,979,810.8,1.229E+04,382.9
39154,2.914E+04,8197,2161,1096,1.586E+04,643.3
39183,1.667E+04,6039,22.99,20.92,58.34,29.81
39189,9967,2476,79.82,199.1,4120,133.3
39261,4.151E+06,7.384E+05,9066,1.155E+06,2.397E+06,1.129E+04
39264,2.953E+04,4079,1737,789.3,1.116E+04,489.9
39347,2.245E+04,5217,1240,697.4,1.049E+04,410.5
39376,2.627E+04,5085,1238,674.7,9172,401.3
39382,3.131E+04,1510,40.56,54.61,95.47,43.3
39396,1.094E+04,554.6,113.5,470.2,6209,117.6
39399,1.074E+04,825.9,109.6,270.4,4620,130.8
39439,2.264E+04,3207,1024,695.3,9806,366
39455,3.19E+04,7564,1547,914.7,1.426E+04,609.4
39464,1.102E+04,1.492E+04,140.3,1870,2.42E+04,198.7
39480,2.668E+04,6340,1265,739.8,1.065E+04,428.2
39522,2.106E+04,5832,340.8,291.5,2431,111.6
39529,2.746E+04,4778,1232,784.1,1.151E+04,658.4
39596,3.082E+04,8659,1569,1052,1.612E+04,566.5
39597,1.488E+04,1107,88.99,196.9,2421,126.2
39640,1.249E+04,1945,1576,773.6,9926,486.7
39673,1.81E+04,2652,1093,613.6,8294,302.1
39674,1.015E+04,1.399E+04,36.9,59.96,112.4,56.18
39759,7259,831.4,67.23,146,2286,82.55
39776,2.251E+04,3599,121.7,966.2,1.185E+04,157.5
40069,3.841E+04,3.634E+04,244.2,3800,5.339E+04,267.4
40080,2.672E+04,5278,972.9,896.4,1.236E+04,381.2
40099,2.722E+04,3875,490.3,304.5,4037,240.7
40112,1.415E+04,2073,95.51,214.5,3297,146.8
40137,2.082E+04,7.172E+04,68.21,65.06,68.62,67.6
40152,2.176E+04,3255,1217,669.7,8486,416.2
40229,6.823E+04,1.214E+04,158.8,1159,1.747E+04,206.3
40247,4.27E+04,7821,264.6,5073,8.606E+04,338.3
40251,1.621E+04,1058,145.1,805.8,1.197E+04,242.4
40256,8849,1152,75.45,177.6,3713,110.1
40264,2.617E+04,4784,1463,786.3,1.092E+04,394.8
40371,1.459E+04,2153,114.4,398.8,4908,131.3
40420,1.937E+04,3466,1049,489,5918,355.3
40450,1.661E+04,2582,125.3,90.05,528.2,74.41
40457,1.002E+04,1004,118.2,260.2,3360,116.4
40485,2.278E+04,7952,68.17,24.74,43.03,80.48
40679,3.639E+04,7588,1448,870.7,1.261E+04,430.3
40699,2.912E+04,5098,1983,1149,1.526E+04,572.5
40700,2.349E+04,5366,1188,989.9,1.487E+04,401.9
40706,8.145E+04,1.154E+05,201.3,284.5,1209,242.7
40707,2.919E+04,9172,1641,884.8,1.248E+04,509.5
40747,2.192E+04,6769,215.1,307.1,951.5,346.2
40783,2.512E+04,7711,172.5,96.22,641.7,122.3
40803,2.722E+04,7391,1741,917,1.319E+04,519.7
40990,1.979E+04,1.401E+04,144.3,790.5,9757,189.3
41104,2.838E+04,4657,1602,603.1,7441,601.2
41173,3.301E+04,6800,2357,1237,1.792E+04,633.7
41193,2.977E+04,7531,958.7,691.9,9232,372.6
41202,3.047E+04,6701,750.9,505,6708,338.6
41261,8906,1042,74.36,219.1,3253,119
41314,3.004E+04,5935,2271,905.5,1.132E+04,581.6
41379,3.103E+04,3371,721.5,570.3,8177,329.5
41444,1.063E+05,1.141E+05,434,523.4,1460,371
41590,1.461E+04,3721,92.17,250.9,5752,145.8
41609,2.666E+04,3758,1546,860.9,1.19E+04,575.1
41612,1.659E+04,3008,102.8,362.1,6883,140.8
41732,2.05E+04,1459,166.3,976.5,1.315E+04,222.2
41769,1.23E+04,808,92.8,404.5,6145,129.1
41820,2.6E+04,8457,140.6,211.2,3836,127.4
41845,1.423E+04,1268,138.3,792.7,1.254E+04,195.9
41851,1.72E+04,1.053E+04,159,1551,1.922E+04,204.7
41862,3.224E+04,4204,1503,732.1,9037,421
41879,2.356E+04,4970,1160,765,1.149E+04,484.1
41905,8.128E+04,7.973E+04,488.8,1.15E+04,1.623E+05,584.4
41916,3.615E+04,4.248E+04,124,120.9,476.3,142.6
41928,8767,563.2,86.72,232.4,2815,105.7
41998,1.928E+04,2488,145,180.4,303.4,170
42043,1.993E+04,3941,761.4,535.2,7861,303.4
42045,2.576E+04,6380,1711,938.9,1.318E+04,551.9
42076,1.132E+04,2071,82.28,170.3,3603,149.6
42111,3.848E+04,6450,2130,738.7,4872,1073
42221,3.743E+04,6604,1183,809.1,1.173E+04,509
42278,1.977E+04,4123,181.3,2009,3.45E+04,358.2
42308,4.108E+04,7486,1503,935.3,1.312E+04,490.7
42378,1.645E+04,3038,1482,890.5,1.3E+04,453.2
42398,3.471E+04,7855,2356,1168,1.546E+04,725.1
42491,9844,1869,157,598.4,1.077E+04,224.7
42493,2.367E+04,4852,1761,852.5,1.114E+04,674
42562,1.105E+04,2914,1098,636.7,8632,350.9
42606,3.924E+04,3266,113,105.7,254.7,125.5
42675,9216,3153,2132,888.2,1.023E+04,649.3
42683,3.148E+04,3957,1484,604,7553,466.6
42715,1.48E+04,1635,142.3,1119,1.568E+04,149.5
42716,1.776E+04,2806,1719,855.3,1.049E+04,537.5
42754,2.611E+04,4486,911.6,531.6,7303,379.5
42785,2.7E+04,3674,1060,662.2,8988,474.3
42870,8907,1760,70.28,354.7,4104,103.1
42966,2.312E+04,2848,1447,651.5,8797,441.5
43030,2.382E+04,5218,1479,712.5,9859,443.7
43076,7869,1552,95.26,183.6,2608,108.5
43126,1.063E+04,2807,1378,778.5,9435,407.8
43141,1.779E+04,3054,1160,604.2,8470,305.3
43296,3.594E+04,5506,844.2,394.6,4717,343.8
43343,3.838E+04,1.149E+04,2407,1231,1.653E+04,690.2
43371,2.364E+04,2665,1439,639.2,8248,499.6
43373,2E+05,6.265E+04,132.2,128.2,42.51,12.98
43374,2E+05,9.851E+04,206.1,207.7,42.38,16.51
43398,8712,700.7,75,244.9,3393,132.6
43430,1.106E+04,2423,102.9,513.5,7381,194.8
43444,3.593E+04,4.457E+04,29.99,34.46,102.3,55.92
43445,3.494E+04,4.822E+04,57.12,67.36,186.1,52.19
43482,1.957E+04,9481,2455,1227,1.706E+04,809.4
43535,2.007E+04,3412,172.2,1325,1.879E+04,218.8
43565,2.779E+04,4338,1227,763.9,1.027E+04,419.3
43600,3.616E+04,6882,592.8,410.2,5796,268.7
43638,1.801E+04,2371,1352,720.6,1.017E+04,463
43663,1.223E+04,1533,179.5,844.2,1.233E+04,228.5
43669,2.66E+04,4638,1069,622.9,9716,355.9
43702,9.912E+05,2.192E+05,1.149E+04,6.394E+04,7.661E+05,1.055E+04
43716,1.014E+04,1096,20.56,22.36,74.49,28.99
43756,8.905E+04,1.987E+04,2908,8481,1.76E+04,2708
43828,3.113E+04,1.305E+04,208.9,2168,2.89E+04,244
43830,1.523E+04,4107,161.5,1386,1.47E+04,121.3
43903,2.222E+04,5551,1244,854.7,1.231E+04,603.9
43950,1.441E+04,7579,134.5,882.8,1.22E+04,367.1
43977,2.832E+04,8831,1144,786.1,1.166E+04,429.4
44045,2.223E+04,4678,1016,607.8,9090,488
44080,2.999E+04,4505,1492,866.5,1.122E+04,535.8
44081,1.143E+04,1131,85.89,172.4,2497,200
44083,2.181E+04,4171,1052,576.3,8462,348.9
44108,1.672E+04,3108,165.4,1132,1.723E+04,166.4
44150,1.306E+04,6690,1017,674.9,9505,431.7
44178,2.446E+04,5064,837.1,574.2,8544,323.8
44195,5.405E+04,6167,251.2,1645,2.573E+04,258.7
44253,1.092E+04,8627,91.75,376,5158,93.64
44279,2.034E+04,2528,1156,758,1.033E+04,435
44313,1.829E+04,2854,196.2,2093,3.18E+04,349.2
44413,2.272E+04,2045,102.7,118.5,226.4,168.5
44423,9288,1176,114.7,233.2,5178,152.6
44425,9.538E+04,1.006E+04,216.1,1968,3.01E+04,252.5
44552,3.268E+04,4718,1700,911.4,1.264E+04,514
44561,3.024E+04,7424,1527,972.7,1.465E+04,475.9
44587,1.232E+04,1700,87.39,363,5171,158.2
44674,1.562E+04,996.8,31.97,22.53,42.33,56.52
44676,5.545E+04,2.876E+04,270.8,4353,5.938E+04,355.9
44688,1.376E+04,1944,136.6,613.1,8701,139.5
44777,3.338E+04,5474,1387,950.5,1.411E+04,506.6
44843,3.246E+04,8562,2344,920,1.165E+04,640.2
44915,1.196E+04,4186,30.31,74.82,436,65.21
44926,1.615E+04,6551,1094,755.6,9986,354.8
44945,2.779E+04,5593,1373,759.1,1.102E+04,484.3
44950,5.315E+04,2.335E+04,209.6,1248,1.995E+04,250.5
44964,1.781E+04,3938,68.83,52.56,404.5,49.36
44984,3.133E+04,5091,1620,699.1,8371,434.9
45002,2.931E+04,5980,1187,923.1,1.377E+04,463.8
45018,1.39E+04,1.534E+04,1602,842.3,1.146E+04,467.5
45075,3.168E+04,4645,1474,636.8,8640,442.7
45093,3.044E+04,4387,982.7,736.1,1.172E+04,457.6
45133,1.106E+04,9103,1381,928.7,1.225E+04,474.5
45226,2.553E+04,4196,1011,657.2,9264,346.1
45272,2.454E+05,7.626E+04,438.5,1.052E+04,1.437E+05,513.5
45280,3.165E+04,3341,906,549.8,6543,393.1
45281,2.13E+04,7279,2025,1032,1.387E+04,572.5
45297,2.81E+04,4738,912.4,491.1,6510,298.3
45393,3.932E+04,2.085E+04,8040,3897,5.641E+04,1922
45416,2.871E+04,7970,1909,974.9,1.347E+04,529.1
45423,2.419E+04,1532,82.73,248.9,3319,266.4
45466,1.194E+04,2256,1298,641.4,8373,363.4
45534,2.533E+04,3744,1118,790.4,9744,528
45535,7480,645.9,48.5,159.2,2760,64.96
45546,2.395E+04,4565,1586,938.9,1.257E+04,552.9
45599,6.455E+04,4.467E+04,1.143E+04,4845,6.972E+04,2760
45624,1.721E+04,2582,130.3,831.4,1.23E+04,168.2
45909,1.199E+04,1.391E+04,1249,1029,1.421E+04,445.2
45948,3.385E+04,8202,2032,1193,1.72E+04,537.5
45964,1.896E+04,3449,1505,914,1.197E+04,501
45974,1.393E+04,1349,109.2,612.2,8931,178.1
45979,1.081E+04,1346,27.27,29.69,60.13,46.68
46194,6.305E+04,4.046E+04,186.4,2271,3.611E+04,230.2
46201,2.419E+04,3711,692.9,392.7,5891,341.3
46208,1.538E+04,7475,2036,874.1,1.106E+04,576.6
46236,3.299E+04,4989,77.09,158.8,271.5,105.1
46237,1.677E+04,3033,156.8,152.2,300.5,255.3
46246,1.076E+04,3586,97.68,248.1,3674,66.02
46258,2.138E+04,6108,1584,999.1,1.384E+04,485.2
46356,7.836E+04,1.194E+05,907.6,466.9,1079,276.5
46359,2.134E+04,3128,738.1,491.5,7408,240.5
46372,1.22E+04,7772,2522,557.6,2831,1356
46417,3.398E+04,3768,286.9,4836,8.349E+04,364.6
46451,6707,2274,31.23,29.99,79.79,42.67
46486,9951,2291,66.55,226.8,4097,102.8
46488,8.105E+04,1.18E+04,177.8,1846,3.035E+04,239.7
46499,2.105E+04,3943,123.6,781.7,8270,166.9
46502,3.043E+04,4326,2014,1082,1.419E+04,693.4
46573,2.771E+04,4906,2022,987.8,1.295E+04,671.8
46594,8927,1224,72.87,368.5,5127,95.21
46639,3.565E+04,7232,2430,1242,1.716E+04,911.9
46649,1.047E+04,1155,126.1,196,4340,130.1
46656,1.977E+04,9560,1725,768.4,1.012E+04,490.9
46723,4.324E+04,6713,1619,1060,1.393E+04,504.1
46785,8.438E+04,5.663E+04,233.4,1890,3.252E+04,374.4
46838,2.619E+04,5478,1371,882.3,1.24E+04,488.8
46861,3.893E+04,2.551E+04,219.2,2273,3.038E+04,484.5
46882,1.36E+04,3072,2749,1106,1.425E+04,907.8
46887,1.815E+04,3431,1166,582.7,7242,350.8
47005,1.317E+04,1349,100.2,604.9,9025,128.5
47090,2.605E+04,4649,2562,934.2,1.194E+04,620.8
47095,4.641E+04,1.061E+04,131.6,978.1,1.513E+04,185.8
47114,2.229E+04,5192,257.3,3607,5.92E+04,357.5
47213,1.537E+04,3504,115,836.1,1.067E+04,212
47214,1.398E+04,1609,138.6,304.4,3604,123.4
47224,3.788E+04,5521,1230,705.4,9811,405.8
47232,3.313E+04,1.688E+04,851.7,2933,6681,855.8
47236,1.26E+04,683.5,19.08,26.2,53.65,17.97
47246,3.041E+04,6517,1641,855.2,1.218E+04,532.9
47294,4.027E+04,8028,1590,4563,1.035E+04,1459
47348,2.197E+05,5.222E+04,285,4425,5.765E+04,418.3
47357,2.213E+04,4953,1116,542.5,6420,421.3
47368,2.335E+04,1.513E+04,4473,936.4,7981,1108
47383,2.616E+04,6670,1452,794.4,1.137E+04,455.9
47426,2.737E+04,3961,1101,678.9,8784,478.1
47439,6.573E+04,9.659E+04,241.6,202.4,390,176.1
47453,2.144E+04,3474,1397,715.3,9717,483.5
47477,1.283E+04,913.9,119.9,389.3,6140,213.3
47501,3.274E+04,4677,1099,671,9458,432.5
47548,1.223E+04,4681,87.03,213.1,5093,171.8
47549,3.033E+04,5197,1528,858,1.223E+04,574.6
47776,3.287E+04,3421,1129,723.5,1.028E+04,438.2
47838,3.869E+04,6013,1364,706.8,9041,360.3
47841,2.612E+04,2598,945.1,505.6,6117,374.5
47875,1.303E+04,1.616E+04,5591,2942,3.953E+04,1250
47880,2.595E+04,4516,843.6,555.3,8020,297
47925,3.388E+04,5556,80.94,1103,1.208E+04,108.3
47963,1.034E+04,1033,112.2,288.5,4611,155.7
47992,5.288E+04,9747,1752,4580,9829,1684
48019,1.225E+04,4097,1773,1111,1.558E+04,612.4
48028,2.538E+04,4709,1354,760.9,9997,449.9
48042,1.2E+04,2360,88.75,180.7,3757,138.5
48046,2.63E+04,3299,908.2,627.5,1.004E+04,338.2
48060,4.098E+04,8463,2838,1589,1.972E+04,815.2
48091,3.019E+04,6658,615.6,336,3194,444.4
48158,1.408E+04,2029,84.23,691.7,9449,209.1
48238,2.634E+04,3378,1213,892.7,1.178E+04,421.8
48428,2.868E+04,4068,1265,903.8,1.316E+04,383.6
48577,9772,1257,86.91,207.2,3017,72.57
48600,8.817E+04,1.293E+04,188.1,1865,2.968E+04,236.7
48605,2.067E+04,4437,908,569.5,8223,370.2
48746,2.417E+04,2858,1864,918.8,1.241E+04,571.1
48917,2.834E+04,4179,787.1,640,8638,401.8
48960,2.817E+04,4590,1473,876.7,1.209E+04,476.3
48999,6.004E+04,1.354E+04,144.2,937.7,1.423E+04,234.7
49022,3.083E+04,5770,1481,840.5,1.148E+04,471.3
49023,2.709E+04,5581,1244,726.3,1.133E+04,436.9
49073,2.954E+04,9057,351.2,113,703.3,186
49094,2.039E+04,4169,105.3,777.4,9791,95.27
49107,1.139E+04,6054,175.4,1534,1.945E+04,249.7
49172,4.912E+05,1.064E+05,418.9,1.092E+04,1.475E+05,436.6
49176,2.828E+04,4425,1381,777.6,1.03E+04,428.4
49196,1.963E+04,3108,1071,571.4,8388,324.2
49207,1.609E+04,1161,95.9,224.4,386.7,62.31
49218,1.181E+04,1996,110.3,398.2,5277,194.4
49246,1.328E+04,3967,123.4,636.1,7708,164
49296,2.436E+04,5097,1367,751.8,1.01E+04,534.8
49299,8819,2782,86.67,315.7,3871,126
49306,6.258E+04,2.531E+04,61.56,70.22,475.1,67.38
49326,1.512E+04,1252,71.36,191.9,2636,108
49357,3.731E+04,8332,2322,1084,1.448E+04,695.3
49380,4.485E+04,2.243E+04,115.9,740.5,1.083E+04,156.1
49431,2.038E+04,3048,767.9,504.2,7367,306.9
49448,1.004E+04,1149,34.69,109.2,717.9,62.47
49456,1.49E+04,3074,2212,1106,1.435E+04,823.7
49465,2.361E+04,3873,1229,645.8,8245,416.5
49485,2.827E+04,3549,1249,683.9,9892,428.2
49510,2.367E+04,2874,1113,773.4,1.219E+04,362.8
49529,2.406E+04,6947,1517,622,7371,512.6
49564,1.78E+04,3952,163.7,1109,1.569E+04,185.4
49581,1.764E+04,7888,1592,973.4,1.4E+04,586.5
49590,1.688E+04,3824,884.3,616.2,7584,345
49624,3.315E+05,8.066E+04,672.6,1673,9800,873.4
49631,3.059E+04,5351,1009,939.3,1.415E+04,317.9
49651,1.651E+04,2929,117.4,777.9,1.058E+04,193.1
49682,2.739E+04,3469,1237,775.2,1.09E+04,427.1
49687,3.127E+04,3950,2080,933.7,1.194E+04,604
49691,3.152E+04,3564,1176,701.4,8835,402.4
49693,3.451E+04,7866,1332,1190,1.85E+04,447.1
49891,2.33E+04,4414,222.6,136.3,1422,140.2
49917,1.136E+04,1.282E+04,978.4,622.5,8515,267.3
49944,3.218E+04,4812,1351,954.1,1.284E+04,540.4
49965,2.363E+04,7507,1555,751.8,1.006E+04,469.4
49976,1.279E+04,1320,98.99,204.8,3346,107.6
49983,2.209E+04,1.362E+04,100.6,918.6,1.079E+04,192.7
49986,8.231E+04,5.299E+04,4413,7858,1.467E+05,541.9
49996,3.412E+04,3.675E+04,164.1,264.2,4287,163.9
50029,8.631E+05,2.238E+05,5710,6.15E+04,9.368E+05,5688
50059,2.442E+04,7348,1441,806.2,1.169E+04,510.5
50102,2.556E+04,3900,2034,941.7,1.307E+04,607.8
50171,2.265E+04,5416,819.5,532.4,7880,356.3
50186,1.363E+04,1840,105.8,441.7,8172,278.2
50210,2.803E+04,6814,3575,1379,1.803E+04,1003
50213,9853,684.5,88.46,221.3,3926,146.3
50214,1.233E+04,6.598E+04,103.2,157.9,38.74,29.49
50247,2.484E+04,2753,993.9,695.1,9955,366
50256,1.287E+04,3936,90.67,431.5,6483,100.9
50262,2.602E+04,5573,45.74,43.08,107.9,79.25
50281,2.273E+04,3385,793.9,519.3,7600,347.3
50362,1.491E+05,4.067E+04,5143,1.294E+04,2.745E+04,4968
50370,2.759E+05,5.414E+04,1.351E+04,3.433E+04,7.217E+04,1.126E+04
50384,9224,379.4,103.4,207,3643,262.7
50391,2.426E+04,3429,1215,578.6,8568,461.5
50432,7993,865.9,53.58,188.1,2711,62.12
50450,2.249E+04,4067,1614,895.5,1.132E+04,539.5
50497,9.014E+04,6.924E+04,227,504.1,3930,169.6
50499,6.228E+04,2.073E+04,138.8,81.97,414.5,135.2
50507,2.42E+04,3166,886.3,614.8,8650,340.1
50558,3.177E+04,7479,1775,1123,1.581E+04,606.3
50575,1.639E+04,6432,1063,762.7,1.167E+04,318
50618,1.596E+04,2.025E+04,147.7,113.8,401.4,269.3
50687,2.829E+04,3775,1482,983.2,1.489E+04,472.3
50755,9277,2994,1326,709.4,9360,392.5
50834,9273,1039,111.6,365.4,4503,116.8
51004,2.5E+04,3872,1352,747.4,1.084E+04,426.6
51021,2.345E+04,4172,1041,775.9,1.148E+04,436.3
51077,2.411E+04,4145,936.7,500.8,7229,345.3
51136,2.775E+04,3325,822.9,696.4,1.011E+04,395.6
51170,2.944E+04,7883,1486,852.2,1.198E+04,543.8
51276,1.616E+04,2056,111.4,382.1,6185,186.1
51282,2.513E+04,6449,1649,1016,1.476E+04,514.4
51293,3.158E+04,6441,883.5,485.3,6435,329.7
51324,1.407E+04,2635,135,143,1553,105.6
51336,1.197E+04,2982,1611,859,1.084E+04,448.2
51347,3.236E+04,7054,1403,677.3,9152,359.2
51434,3.431E+04,8558,2051,1252,1.774E+04,620.6
51508,3.126E+04,5432,2812,909.4,1.093E+04,726
51525,2E+05,9.305E+04,286.7,236.1,29.43,14.33
51534,1.975E+04,5239,161.4,1014,1.581E+04,253.1
51540,1.725E+05,3.031E+04,3182,8585,1.726E+04,2771
51602,2.235E+04,2495,1211,733.3,9014,427.2
51603,2.069E+04,5612,1073,706.4,1.046E+04,362.1
51613,1.361E+04,1013,99.74,172,2820,96.2
51694,8599,673.1,59.88,169.2,2707,123.3
51702,2.3E+04,6.363E+04,93.14,355.3,3141,157.1
51729,2.395E+04,3654,2199,1042,1.437E+04,617.9
51755,3.106E+04,1.74E+04,5993,3020,4.305E+04,1470
51786,2.691E+04,6377,1600,931.3,1.364E+04,667.2
51891,2.745E+04,7348,2303,1112,1.508E+04,629.6
51908,1.977E+04,2561,770.6,437.7,6370,343.3
52003,3.012E+04,5369,1113,499.4,6488,327.8
52075,2.192E+04,3966,1274,754.7,9904,477.4
52198,5.227E+04,1.544E+04,8084,3880,5.515E+04,2108
52245,2.078E+04,1.063E+05,196.7,245.8,79.34,42.25
52343,2.613E+04,1.01E+04,176.7,2091,2.829E+04,348.2
52371,6.636E+04,3.244E+04,197.8,1617,2.554E+04,178.9
52406,4.075E+04,1.865E+04,195.9,3042,4.272E+04,521.1
52411,2.462E+04,3784,1398,733.7,9744,397.2
52422,3.179E+04,3446,1017,595.1,8265,387.7
52512,1.101E+05,8.695E+04,713.7,2.221E+04,3.435E+05,1035
52528,3.49E+04,2.166E+04,165.1,365.1,5116,230.7
52531,2.666E+04,2787,1237,610.4,7973,460.4
52558,2.527E+04,5668,1336,1006,1.531E+04,459.7
52594,2.952E+04,5533,1603,1002,1.406E+04,525.7
52655,3.249E+04,5001,1203,769.5,1.162E+04,486.2
52729,3.24E+04,1.062E+04,2527,1350,1.921E+04,792.4
52734,5.225E+04,1.757E+04,145.1,1525,2.082E+04,208
52799,3.272E+04,6849,2117,1184,1.657E+04,677.5
52880,2.488E+04,7744,1258,807.3,1.092E+04,418.7
52887,2.092E+04,3973,1684,896.9,1.184E+04,519.3
52969,1.307E+04,1640,121,860.2,1.372E+04,190.4
52982,2.545E+04,5403,2059,1088,1.439E+04,648.5
52983,9243,1808,102.4,205.4,3022,124.7
52984,2.553E+04,5361,1471,932.4,1.281E+04,430.5
53037,1.126E+05,1.38E+05,531.8,8968,1.346E+05,316.9
53049,7.68E+04,2.728E+04,911,199.5,520.2,485.4
53060,2.708E+04,5058,2520,1062,1.408E+04,732.1
53098,1.71E+04,4641,670.3,806.1,1781,723.5
53175,3.038E+04,4916,305.4,3838,6.424E+04,409.5
53243,6.609E+04,9433,166.9,1685,2.394E+04,228.2
53301,1.231E+04,2612,125.7,431.9,5962,120.4
53319,2.97E+04,4642,1137,895,1.264E+04,574.8
53336,1.639E+04,3041,1305,607,8308,383.7
53369,2.895E+04,4756,642.2,504.1,7212,253.7
53406,2.155E+04,2999,1627,869.2,1.287E+04,558.2
53509,2.03E+04,2560,137.8,961.9,1.338E+04,311.8
53534,1.477E+04,1037,73.35,224.6,3158,171.5
53546,3.218E+04,7469,1687,973.5,1.424E+04,572.6
53621,2.535E+04,5091,1122,597.6,8112,451.9
53637,2.625E+04,6207,2018,1009,1.428E+04,684.4
53655,1.019E+04,1293,107.4,588,8717,161.8
53749,2.15E+04,2127,72.51,460.6,5628,108.2
53760,2.033E+04,1.927E+04,1.246E+04,4166,4.605E+04,2584
53794,2.976E+04,8371,695.3,905.9,1.217E+04,364.9
53862,4.316E+04,6068,937.9,621.4,8813,390.8
53879,2.807E+04,2568,2737,805.2,8110,759.4
53894,8.607E+04,2.071E+04,164.3,1541,2.06E+04,223.4
